id,summary,prompt_text
13829838,Mary will work for Jared as a manager in his new restaurant. She will start by checking out 4 locations.  ,"Summarize the given dialogue. Keep the summary short.
dialogue: Jared: I'm opening up a restaurant
Jared: I heard you're looking for work
Mary: OMG that's great!
Mary: and yeah I'm looking for something new
Jared: So I'm looking for a restaurant manager
Mary: sounds great I have some experience
Jared: I know that's why I thought of you
Jared: plus I trust you
Mary: What do you need?
Jared: I want you to check out 4 locations for me
Mary: Ok send them to me and I'll see what's up
Jared: <file_other>
Mary: ok 2morrow I'll call these places up and set up some meetings
Mary: what's your budget?
Jared: oh shit forgot about that 
Jared: <file_other>
Mary: Thanks be in touch
summary: "
13729401,Jake promises to pay Mike back.,"Summarize the given dialogue. Keep the summary short.
dialogue: Jake: Glad to hear that.
Mike: So am I. 
Jake: Thanks again for the money. I'll really pay you back.
Mike: I don't doubt that.
Jake: I hope so. Just feel bad that I have to borrow money.
Mike: No need. And stop thanking me, 'cause I'll start feeling weird about it.
summary: "
13730308-1,Meg and Francis are going to go to IKEA to get some bits and pieces. They haven't been there for months.,"Summarize the given dialogue. Keep the summary short.
dialogue: Meg: Can we go to IKEA this week?
Francis: Geez, why?
Meg: Come on, we haven;t been there for months
Francis: Yeah I know. If we have to ...
Meg: supercalifragilisticexpialidocious!!!
Francis: What for?
Meg: Just different bit and pieces darling.
Francis: As usual, sigh
summary: "
13862455,"Hammond and Ulrika have had a busy week. For today's lunch, Ulrika had some dumplings that she made yesterday, and Hammond had curry with rice.","Summarize the given dialogue. Keep the summary short.
dialogue: Hammond: What did you eat for lunch today?
Hammond: I'm really sorry about all the extra work today..
Hammond: This week was a nightmare..
Ulrika: Please don't worry
Ulrika: Yes it was a tough week indeed
Ulrika: I ate spinach and mushroom dumplings :)
Ulrika: What about you?
Hammond: Oh yum!
Hammond: That sounds good. Did you make them yourself? 
Hammond: I had some curry with rice 😋
Ulrika: Yes I baked them yesterday :)
Ulrika: I haven't eaten curry in a long time!
Hammond: <file_gif>
Ulrika: <file_gif>
Hammond: Hahaha
Hammond: That was one of the best comedies of the 90's
Ulrika: Absolutely!! I love Will Smith 😍
Hammond: 😎😎😎
summary: "
13730756,Jim is going to be late. The trafiic is terrible. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Jim: running late
Pam: ok
Pam: when will you get there
Jim: dont know
Jim: traffic is terrible
summary: "
13818773,"Rowley will have a baby with a woman he met in the summer, not with Kelly.","Summarize the given dialogue. Keep the summary short.
dialogue: Ken: Rowley is going to be a father!!
David: Great! Kelly will be such a great mother.
Ken: It's not with Kelly he's going to have a baby
Sam: Oh-oh
Ken: He had a little adventure in the summer
Ken: Made a lady pregnant
Ken: He begged her to abort it
Ken: But she said no-o!! 
Sam: Oops 
summary: "
13728071,Luke will bring Chinese food for dinner.,"Summarize the given dialogue. Keep the summary short.
dialogue: Riley: I burned dinner, could you pick up some chinese?
Luke: sure
Riley: thanks. sorry!
Luke: :*
summary: "
13717037,Darren and Matt want to meet tomorrow at Scott's to try out his cocktail cabinet. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Scott: <file_photo>
Scott: my cocktail cabinet B-)
Darren: oh man, it looks fucking awesome!
Matt: cool, when are we testing the contents? :D
Scott: even tomorrow 
Darren: can't wait bro :D
summary: "
13717046,"Cleo will start watching ""Suits"" on their recommendation.","Summarize the given dialogue. Keep the summary short.
dialogue: Cleo: guys, anything to watch?
Morris: feature? series? porn?
Tess: Mor youre a morron all right
Cleo: any good series?
Evelyn: suits? like us in a way?
Morris: you mean a couple of losers?
Evelyn: no asshole. lawyers
Morris: ah that us!
Cleo: sounds cool enough.
Tess: i've seen s1 and it's pretty cool
Evelyn: i've seen 5 and all great!
Cleo: super, i'll get hold of it
summary: "
13730985,"James goes to Emma at around 5 p.m. today, and Julia wanted to go around 7 p.m. ","Summarize the given dialogue. Keep the summary short.
dialogue: Julia: What time are you going to Emma's today?
James: Around 5 p.m.
Julia: That's early. I wanted to go around 7 p.m.
summary: "
13828301,"Tom took Josh to the doctor and, as Riley said, Josh needs glasses. ","Summarize the given dialogue. Keep the summary short.
dialogue: Tom: i took Josh to d doc
Tom: u were right - he needs glasses
Tom: btw this is tom
Tom: tom kent
Riley: if u were tryin to do bond james bond that was a MASSIVE FAIL
Riley: glad to help :)
Tom: help show dat i'm a failure?
Riley: NO. Help Josh. he's a great kid
Riley: tho tht was fun 2
Tom: i'm offended
Riley: u'll get over it ;)
Tom: or mayb u need 2 make it up 2 me? ;)
summary: "
13818874,"Wifi is down in the camp. Erin will stay home now. Erin, Alice and Becky are going for a swim at 3 pm.","Summarize the given dialogue. Keep the summary short.
dialogue: Erin: hey girls, Jerry just said the wifi is down in the camp so for now I will stay in my apartment ;)
Alice: ok, thanks for the heads up!
Erin: I might go for an afternoon swim in the pool though ;)
Becky: Sounds good to me!
Alice: Count me in, too! What time?
Erin: 3pm?
Alice: Alright :)
Becky: Good, see you then ;)
summary: "
13865250,"Kate needs to borrow 10 pounds, because she forgot her wallet. James and Adrianne will be in the office in 10 minutes.","Summarize the given dialogue. Keep the summary short.
dialogue: Kate: Can someone lend me 10 pounds? I forgot my wallet.
Adrianne: When do you need it?
James: I'll be in the office in 10 minutes.
Adrianne: Me too. 
summary: "
13681837,Ella and Sophia will meet at Sheila's cafe tomorrow at 9 AM.,"Summarize the given dialogue. Keep the summary short.
dialogue: Sophia: hey girl! How you getting on today?
Ella: I’m good! You ok?
Sophia: i’m fine. Do you wanna grab a coffee or something tomorrow morning?
Ella: yeah, why not. I’ve got some spare time in the morning
Sophia: 9 am. same place as always?
Ella: yeah, sounds brill! Sheila’s cafe. See you there hon!
summary: "
13821501,Kim will be in Terry's office in 10 minutes to discuss their presentation.,"Summarize the given dialogue. Keep the summary short.
dialogue: Terry: we have to discuss our presentation this week
Kim: Coudn't we postpone it till Monday? We've so much work in our department right now
Terry: there is nothing more important than this presentation 
Bill: I'm afraid Terry is right
Kim: gosh, then we have to do it I guess
Terry: Yes Kim, you should know that it can get the company the biggest investment in our history
Terry: so nobody will remember the little tasks of the HR department in even a week, but this may get you a whole new position in the company
Kim: sorry, I didn't know it's so important
Terry: come over to my office today, I'll show you some unbelievable data
Bill: hmm, I thought Kim was better informed about it than anybody
Terry: no, they don't care about the HR people, which is super stupid of Jeffrey 
Bill: yes, he is fucking up everything now
Terry: that's why we have to keep our own agenda and don't let him drag us down with him
Kim: I'll be there in 10min, sounds too good
summary: "
13731280,Bruce might like what is on BBC 1 right now.,"Summarize the given dialogue. Keep the summary short.
dialogue: Dahlia: BBC 1 right now. You'll laugh.
Bruce: Brilliant! :')
Dahlia: Thought you'ld like it ;)
summary: "
13863071,Douglas informs Wesley he should cover pages 28 to 70 for the exam.,"Summarize the given dialogue. Keep the summary short.
dialogue: Wesley: Let me know which part I should study for the exam.
Douglas: The examination covers pages 28 through 70.
Wesley: Is there anything I should know about extra?
Douglas: I have no idea. 
summary: "
13864723,"David Reimer was born a boy, but lost his penis during medical circumcision at early age. His parents were manipulated by Dr Money to change David's gender. He underwent sex surgery, hormone treatment and was brought up as Brenda. When he discovered the truth, he committed suicide at the age of 38.","Summarize the given dialogue. Keep the summary short.
dialogue: Luna: What do you think about David Reimer case?
Kim: I think it's absolutely outrageous 
Kim: Dr Money was as bad as Dr Mengele
Kim: I don't know why he was never accountable for all the harm caused
Jackson: It's a really sad story 
Linda: I haven't heard about this case
Kim: David Reimer was born a boy but during medical circumcision at early age he lost his penis
Kim: His parents were terrified and wanted their kid to have a normal life
Kim: Unfortunately they were uneducated and got manipulated by Dr Money to change David's gender
Kim: He ran a morally dubious social experiment 
Kim: Conditioning David to be a girl
Kim: Sex surgery, hormone treatments, social conditioning, years of lying about his true identity
Kim: David was brought up Brenda
Jackson: Which as you can imagine had a huge emotional toll
Jackson: He didn't feel right as a girl
Jackson: But didn't know what was wrong with him
Jackson: He developed depression
Kim: Finally he discovered the truth and transitioned to his true gender
Kim: But his life was ruined. 
Jackson: At the age of 38 he committed a suicide
summary: "
13810190,"Karen will come with Grace to look at wedding dresses on Saturday. They'll meet at 10 am and go to the 12th Street, then have lunch around 2 pm.","Summarize the given dialogue. Keep the summary short.
dialogue: Grace: Are you free on Saturday?
Karen: Yes, why? :D
Grace: Would you like to go with me and look at wedding dresses?
Grace: It's the only free Sat in a month. :(
Karen: Oh, of course! I'd love too! <3
Grace: Wonderful! :D It's gonna be so much fun!
Karen: I can't wait! Do you have any leads already?
Grace: Yes, a few! It's so good that all the bridal salons are on the 12th Street.
Karen: Yeah, that's really comfortable!
Grace: :)
Grace: Is 10 am okay?
Karen: It's perfect.
Grace: Great! <3 And at 2 pm we will grab some lunch. It's on me! ;)
summary: "
13819939,Alice and Sam recommend French tv channels to Nora.,"Summarize the given dialogue. Keep the summary short.
dialogue: Nora: Can you recommend any TV channel to learn French?
Alice: You mean watching regular TV or some language oriented programmes?
Nora: no, something normal, maybe a news channel?
Sam: Have you tried France24? I quite like it
Nora: no, not really, I don't have a TV set, so i'd have to look for it in the internet
Alice: I really like ARTE
Alice: Do you know it?
Nora: no, I'll look it up
Nora: thanks!
summary: "
13811001,Zuri will come to Fisher's place tonight to watch High Voltage together. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Zuri: I have been trying to find out some new movies
Fisher: Tell me as well when you find out
Zuri: What actor or actress will you watch no matter how bad the ratings for the movie are?
Fisher: I like Jason Stathom and Silvester
Zuri: Have you watched Transporter and Expandables?
Fisher: So many times, I dont remember now, how many times :P
Zuri: Haha
Fisher: Want to watch High Voltage?
Zuri: Yeah I have not watched it yet :/
Fisher: Come to my place tonight
Zuri: Sure I will
Fisher: Dont bring along any one
Zuri: Ok I wont :/
summary: "
